Reference genome	Start	End	Core gene
NC_007530	3609276	3610946	GBAA_RS19105
NC_007530	3611712	3612590	GBAA_RS19115
NC_007530	3615055	3615654	GBAA_RS19130
NC_007530	3615651	3616553	GBAA_RS19135
NC_007530	3616828	3617079	GBAA_RS19140
NC_007530	3617206	3618447	GBAA_RS19145
NC_007530	3618534	3619433	GBAA_RS19150
NC_007530	3621884	3622153	GBAA_RS19160
NC_007530	3622254	3623225	GBAA_RS19165
NC_007530	3623269	3624192	GBAA_RS19170
NC_007530	3624279	3624635	GBAA_RS19175
NC_007530	3624651	3624932	GBAA_RS19180
NC_007530	3624929	3626989	GBAA_RS19185
NC_007530	3626994	3627305	GBAA_RS19190
NC_007530	3627306	3627578	GBAA_RS19195
NC_007530	3627590	3628696	GBAA_RS19200
NC_007530	3628714	3629184	GBAA_RS19205
NC_007530	3633943	3635643	GBAA_RS19215
NC_007530	3635753	3637009	GBAA_RS19220
NC_007530	3637026	3638168	GBAA_RS19225
NC_007530	3638192	3638983	GBAA_RS19230
NC_007530	3639001	3639777	GBAA_RS19235
NC_007530	3639863	3640420	GBAA_RS19240
NC_007530	3640423	3641145	GBAA_RS19245
NC_007530	3665299	3666036	GBAA_RS19365
NC_007530	3666095	3666328	GBAA_RS19370
NC_007530	3666398	3667138	GBAA_RS19375
NC_007530	3667138	3668082	GBAA_RS19380
NC_007530	3668097	3669089	GBAA_RS19385
NC_007530	3669086	3669679	GBAA_RS19390
NC_007530	3669768	3671816	GBAA_RS19395
NC_007530	3675734	3676378	GBAA_RS19425
NC_007530	3676381	3677262	GBAA_RS19430
NC_007530	3677531	3679504	GBAA_RS19435
NC_007530	3679513	3680265	GBAA_RS19440
NC_007530	3680270	3681358	GBAA_RS19445
NC_007530	3681363	3682697	GBAA_RS19450
NC_007530	3682694	3683638	GBAA_RS19455
NC_007530	3683662	3684132	GBAA_RS19460
NC_007530	3686546	3687751	GBAA_RS19470
NC_007530	3687924	3688136	GBAA_RS19475
NC_007530	3688139	3688756	GBAA_RS19480
NC_007530	3688770	3689033	GBAA_RS19485
NC_007530	3689101	3689976	GBAA_RS19490
NC_007530	3690077	3692797	GBAA_RS19495
NC_007530	3692903	3694612	GBAA_RS19500
NC_007530	3694940	3696010	GBAA_RS19505
NC_007530	3696130	3696498	GBAA_RS19510
NC_007530	3696514	3696945	GBAA_RS19515
NC_007530	3697046	3698431	GBAA_RS19520
NC_007530	3698598	3698852	GBAA_RS19525
NC_007530	3699594	3700226	GBAA_RS19535
NC_007530	3700924	3701853	GBAA_RS19545
NC_007530	3701850	3702629	GBAA_RS19550
NC_007530	3702626	3705844	GBAA_RS19555
NC_007530	3706923	3708209	GBAA_RS19565
NC_007530	3709256	3710539	GBAA_RS19575
NC_007530	3710686	3711228	GBAA_RS19580
NC_007530	3712344	3712802	GBAA_RS19590
NC_007530	3712927	3713256	GBAA_RS19595
NC_007530	3713412	3716177	GBAA_RS19600
NC_007530	3716525	3717031	GBAA_RS19605
NC_007530	3717121	3717888	GBAA_RS19610
NC_007530	3717904	3718167	GBAA_RS19615
NC_007530	3718664	3719338	GBAA_RS19625
NC_007530	3719335	3720153	GBAA_RS19630
NC_007530	3720270	3720554	GBAA_RS19635
NC_007530	3720723	3721502	GBAA_RS19640
NC_007530	3721660	3722379	GBAA_RS19645
NC_007530	3722399	3723316	GBAA_RS19650
NC_007530	3726503	3727300	GBAA_RS19665
NC_007530	3727399	3728304	GBAA_RS19670
NC_007530	3728366	3729460	GBAA_RS19675
NC_007530	3729566	3730657	GBAA_RS19680
NC_007530	3732101	3733075	GBAA_RS19690
NC_007530	3733098	3734573	GBAA_RS19695
NC_007530	3734782	3736698	GBAA_RS19700
NC_007530	3736780	3738879	GBAA_RS19705
NC_007530	3738952	3739314	GBAA_RS19710
NC_007530	3739330	3740262	GBAA_RS19715
NC_007530	3740633	3742249	GBAA_RS19720
NC_007530	3743790	3744263	GBAA_RS19730
NC_007530	3744298	3744804	GBAA_RS19735
NC_007530	3746085	3746681	GBAA_RS19750
NC_007530	3747279	3748460	GBAA_RS19760
NC_007530	3749247	3749453	GBAA_RS19775
NC_007530	3749457	3749639	GBAA_RS19780
NC_007530	3749645	3750226	GBAA_RS19785
NC_007530	3750290	3750994	GBAA_RS19790
NC_007530	3751424	3752392	GBAA_RS19800
NC_007530	3752548	3752823	GBAA_RS19805
NC_007530	3756929	3758410	GBAA_RS19820
NC_007530	3763476	3763616	GBAA_RS19835
NC_007530	3763618	3764028	GBAA_RS19840
NC_007530	3764088	3764672	GBAA_RS19845
NC_007530	3764686	3765045	GBAA_RS19850
NC_007530	3765042	3765479	GBAA_RS19855
NC_007530	3765801	3766076	GBAA_RS19865
NC_007530	3766362	3767549	GBAA_RS19875
NC_007530	3768279	3769493	GBAA_RS19885
NC_007530	3769509	3771281	GBAA_RS19890
NC_007530	3771804	3772166	GBAA_RS19900
NC_007530	3772762	3773583	GBAA_RS19910
NC_007530	3773857	3774399	GBAA_RS19915
NC_007530	3774396	3774866	GBAA_RS19920
NC_007530	3775172	3775294	GBAA_RS19930
NC_007530	3775312	3775641	GBAA_RS19935
NC_007530	3775675	3776031	GBAA_RS19940
NC_007530	3776049	3776297	GBAA_RS19945
NC_007530	3776417	3776695	GBAA_RS19950
NC_007530	3776732	3776938	GBAA_RS19955
NC_007530	3777683	3778189	GBAA_RS19960
NC_007530	3778526	3778945	GBAA_RS19970
NC_007530	3778992	3779402	GBAA_RS19975
NC_007530	3779569	3779799	GBAA_RS19980
NC_007530	3779825	3780271	GBAA_RS19985
NC_007530	3780338	3780532	GBAA_RS19990
NC_007530	3780668	3781612	GBAA_RS19995
NC_007530	3781651	3781938	GBAA_RS20000
NC_007530	3784549	3784749	GBAA_RS20040
NC_007530	3784801	3785028	GBAA_RS20045
NC_007530	3785248	3785616	GBAA_RS20050
NC_007530	3786040	3787137	GBAA_RS20055
NC_007530	3787573	3787917	GBAA_RS20060
NC_007530	3788144	3788332	GBAA_RS20065
NC_007530	3788665	3789795	GBAA_RS20075
NC_007530	3789928	3791169	GBAA_RS20080
NC_007530	3791199	3792221	GBAA_RS20085
NC_007530	3793119	3794348	GBAA_RS20095
NC_007530	3794828	3795394	GBAA_RS20105
NC_007530	3796348	3796614	GBAA_RS20115
NC_007530	3796741	3797193	GBAA_RS20120
NC_007530	3797310	3797882	GBAA_RS20125
NC_007530	3797965	3798210	GBAA_RS20130
NC_007530	3798222	3798659	GBAA_RS20135
NC_007530	3798805	3799839	GBAA_RS20140
NC_007530	3800046	3800411	GBAA_RS20145
NC_007530	3800458	3801456	GBAA_RS20150
NC_007530	3801683	3802588	GBAA_RS20155
NC_007530	3802674	3803006	GBAA_RS20160
NC_007530	3803010	3803633	GBAA_RS20165
NC_007530	3803633	3805495	GBAA_RS20170
NC_007530	3805529	3806578	GBAA_RS20175
NC_007530	3806672	3807595	GBAA_RS20180
NC_007530	3808094	3809029	GBAA_RS20185
NC_007530	3809107	3812553	GBAA_RS20190
NC_007530	3812877	3814061	GBAA_RS20195
NC_007530	3814187	3814474	GBAA_RS20200
NC_007530	3814625	3815122	GBAA_RS20205
NC_007530	3815154	3816482	GBAA_RS20210
NC_007530	3816731	3817186	GBAA_RS20215
NC_007530	3817332	3817532	GBAA_RS20220
NC_007530	3817568	3817843	GBAA_RS20225
NC_007530	3817858	3818160	GBAA_RS20230
NC_007530	3818316	3820160	GBAA_RS20235
NC_007530	3820301	3820480	GBAA_RS20240
NC_007530	3822507	3822776	GBAA_RS20260
NC_007530	3823134	3824615	GBAA_RS20265
NC_007530	3824690	3825520	GBAA_RS20270
NC_007530	3825554	3825682	GBAA_RS20275
NC_007530	3825916	3826044	GBAA_RS20285
NC_007530	3826240	3826536	GBAA_RS20290
NC_007530	3826664	3827056	GBAA_RS20295
NC_007530	3827058	3827285	GBAA_RS20300
NC_007530	3827523	3828935	GBAA_RS20305
NC_007530	3830293	3831270	GBAA_RS20315
NC_007530	3832903	3833049	GBAA_RS20325
NC_007530	3833196	3833750	GBAA_RS20330
NC_007530	3833813	3834586	GBAA_RS20335
NC_007530	3835134	3835346	GBAA_RS20340
NC_007530	3835351	3837018	GBAA_RS20345
NC_007530	3837058	3837723	GBAA_RS20350
NC_007530	3837807	3838673	GBAA_RS20355
NC_007530	3838928	3840058	GBAA_RS20360
NC_007530	3840120	3840842	GBAA_RS20365
NC_007530	3840914	3841798	GBAA_RS20370
NC_007530	3841940	3842383	GBAA_RS20375
NC_007530	3842553	3842744	GBAA_RS20380
NC_007530	3843807	3844043	GBAA_RS20395
NC_007530	3844277	3844513	GBAA_RS20400
NC_007530	3844628	3845116	GBAA_RS20405
NC_007530	3845299	3846516	GBAA_RS20410
NC_007530	3846772	3847536	GBAA_RS20415
NC_007530	3847780	3848637	GBAA_RS20420
NC_007530	3848735	3848971	GBAA_RS20425
NC_007530	3849145	3851253	GBAA_RS20430
NC_007530	3851362	3852900	GBAA_RS20435
NC_007530	3853078	3853536	GBAA_RS20440
NC_007530	3853568	3854230	GBAA_RS20445
NC_007530	3855670	3855903	GBAA_RS20460
NC_007530	3855935	3856435	GBAA_RS20465
NC_007530	3858492	3859049	GBAA_RS20475
NC_007530	3859667	3861955	GBAA_RS20485
NC_007530	3861992	3862381	GBAA_RS20490
NC_007530	3862418	3862852	GBAA_RS20495
NC_007530	3863089	3863838	GBAA_RS20500
NC_007530	3863892	3865166	GBAA_RS20505
NC_007530	3865477	3865677	GBAA_RS20510
NC_007530	3865800	3866963	GBAA_RS20515
NC_007530	3866968	3867999	GBAA_RS20520
NC_007530	3868280	3869122	GBAA_RS20525
NC_007530	3869123	3870424	GBAA_RS20530
NC_007530	3870489	3871748	GBAA_RS20535
NC_007530	3872074	3873834	GBAA_RS20540
NC_007530	3873875	3875551	GBAA_RS20545
NC_007530	3875813	3876913	GBAA_RS20550
NC_007530	3876980	3877489	GBAA_RS20555
NC_007530	3877554	3877652	GBAA_RS20560
NC_007530	3877830	3878285	GBAA_RS20565
NC_007530	3878417	3878857	GBAA_RS20570
NC_007530	3878897	3879661	GBAA_RS20575
NC_007530	3879697	3880425	GBAA_RS20580
NC_007530	3880638	3881363	GBAA_RS20585
NC_007530	3881394	3882569	GBAA_RS20590
NC_007530	3882709	3883158	GBAA_RS20595
NC_007530	3883267	3883560	GBAA_RS20600
NC_007530	3883721	3884338	GBAA_RS20605
NC_007530	3884354	3884518	GBAA_RS20610
NC_007530	3884599	3885264	GBAA_RS20615
NC_007530	3885287	3886048	GBAA_RS20620
NC_007530	3886065	3886829	GBAA_RS20625
NC_007530	3886829	3887161	GBAA_RS20630
NC_007530	3887357	3888133	GBAA_RS20635
NC_007530	3888164	3888325	GBAA_RS20640
NC_007530	3888400	3889455	GBAA_RS20645
NC_007530	3889452	3890633	GBAA_RS20650
NC_007530	3890938	3891717	GBAA_RS20655
NC_007530	3893230	3894474	GBAA_RS20665
NC_007530	3894471	3895130	GBAA_RS20670
NC_007530	3895127	3895765	GBAA_RS20675
NC_007530	3896562	3896837	GBAA_RS20685
NC_007530	3896888	3897220	GBAA_RS20690
NC_007530	3900153	3900770	GBAA_RS20705
NC_007530	3901056	3901274	GBAA_RS20710
NC_007530	3901471	3901833	GBAA_RS20715
NC_007530	3901931	3903643	GBAA_RS20720
NC_007530	3903643	3903906	GBAA_RS20725
NC_007530	3904041	3906104	GBAA_RS20730
NC_007530	3906443	3907291	GBAA_RS20735
NC_007530	3907457	3908263	GBAA_RS20740
NC_007530	3909788	3910930	GBAA_RS20755
NC_007530	3911139	3912041	GBAA_RS20760
NC_007530	3912120	3912692	GBAA_RS20765
NC_007530	3912850	3913593	GBAA_RS20775
NC_007530	3913763	3913858	GBAA_RS20780
NC_007530	3913957	3914475	GBAA_RS20785
NC_007530	3914496	3914864	GBAA_RS20790
NC_007530	3915333	3915770	GBAA_RS20800
NC_007530	3915958	3916824	GBAA_RS20805
NC_007530	3916855	3917658	GBAA_RS20810
NC_007530	3919789	3920139	GBAA_RS20825
NC_007530	3920143	3921159	GBAA_RS20830
NC_007530	3921173	3921631	GBAA_RS20835
NC_007530	3922055	3922681	GBAA_RS20845
NC_007530	3922790	3922888	GBAA_RS20850
NC_007530	3922888	3924414	GBAA_RS20855
NC_007530	3924552	3925310	GBAA_RS20860
NC_007530	3925323	3925763	GBAA_RS20865
NC_007530	3925764	3926114	GBAA_RS20870
NC_007530	3926285	3927475	GBAA_RS20875
NC_007530	3928898	3929986	GBAA_RS20890
NC_007530	3930084	3930629	GBAA_RS20895
NC_007530	3930732	3931151	GBAA_RS20905
NC_007530	3931311	3931982	GBAA_RS20910
NC_007530	3933441	3934403	GBAA_RS20920
NC_007530	3934466	3935770	GBAA_RS20925
NC_007530	3935778	3936599	GBAA_RS20930
NC_007530	3936612	3937796	GBAA_RS20935
NC_007530	3938202	3938945	GBAA_RS20940
NC_007530	3939089	3939979	GBAA_RS20945
NC_007530	3939986	3940216	GBAA_RS20950
NC_007530	3940320	3940775	GBAA_RS20955
NC_007530	3940882	3941529	GBAA_RS20960
NC_007530	3941656	3942207	GBAA_RS20965
NC_007530	3942232	3942771	GBAA_RS20970
NC_007530	3942846	3942974	GBAA_RS20975
NC_007530	3943028	3943942	GBAA_RS20980
NC_007530	3943972	3944799	GBAA_RS20985
NC_007530	3944928	3945452	GBAA_RS20990
NC_007530	3945522	3945785	GBAA_RS20995
NC_007530	3945987	3947576	GBAA_RS21000
NC_007530	3947699	3948175	GBAA_RS21005
NC_007530	3948297	3949295	GBAA_RS21010
NC_007530	3949427	3950746	GBAA_RS21015
NC_007530	3950770	3951633	GBAA_RS21020
NC_007530	3951733	3952215	GBAA_RS21025
NC_007530	3953231	3953476	GBAA_RS21035
NC_007530	3954468	3955580	GBAA_RS21045
NC_007530	3956219	3957412	GBAA_RS21055
NC_007530	3957431	3957892	GBAA_RS21060
NC_007530	3958422	3959420	GBAA_RS21070
NC_007530	3959422	3960231	GBAA_RS21075
NC_007530	3960934	3962121	GBAA_RS21085
NC_007530	3962815	3964203	GBAA_RS21095
NC_007530	3964326	3964682	GBAA_RS21100
NC_007530	3965321	3966694	GBAA_RS21105
NC_007530	3966744	3969086	GBAA_RS21110
NC_007530	3969453	3970232	GBAA_RS21115
NC_007530	3970305	3970751	GBAA_RS21120
NC_007530	3971023	3971583	GBAA_RS21130
NC_007530	3971760	3972710	GBAA_RS21135
NC_007530	3972723	3973883	GBAA_RS21140
NC_007530	3973880	3974647	GBAA_RS21145
NC_007530	3974659	3975882	GBAA_RS21150
NC_007530	3975894	3976931	GBAA_RS21155
NC_007530	3977155	3977340	GBAA_RS21160
NC_007530	3977371	3978165	GBAA_RS21165
NC_007530	3979292	3980131	GBAA_RS21180
NC_007530	3980182	3981060	GBAA_RS21185
NC_007530	3981079	3981738	GBAA_RS21190
NC_007530	3982482	3983405	GBAA_RS21200
NC_007530	3983595	3983846	GBAA_RS21205
NC_007530	3984068	3985306	GBAA_RS21210
NC_007530	3985451	3985651	GBAA_RS21215
NC_007530	3986941	3987486	GBAA_RS21225
NC_007530	3987840	3988079	GBAA_RS21235
NC_007530	3988146	3988706	GBAA_RS21240
NC_007530	3988723	3989691	GBAA_RS21245
NC_007530	3989788	3990510	GBAA_RS21250
NC_007530	3992784	3993191	GBAA_RS21270
NC_007530	3993942	3995120	GBAA_RS21280
NC_007530	3995462	3996781	GBAA_RS21290
NC_007530	3996797	3997780	GBAA_RS21295
NC_007530	3997794	3998795	GBAA_RS21300
NC_007530	3998823	4000244	GBAA_RS21305
NC_007530	4000249	4001352	GBAA_RS21310
NC_007530	4001440	4002540	GBAA_RS21315
NC_007530	4002575	4003474	GBAA_RS21320
NC_007530	4003670	4005742	GBAA_RS21330
NC_007530	4005879	4006112	GBAA_RS21335
NC_007530	4006161	4006889	GBAA_RS21340
NC_007530	4006940	4007086	GBAA_RS21345
NC_007530	4007254	4008780	GBAA_RS21350
NC_007530	4009078	4009872	GBAA_RS21355
NC_007530	4010160	4011458	GBAA_RS21365
NC_007530	4015019	4016911	GBAA_RS21385
NC_007530	4017213	4018103	GBAA_RS21390
NC_007530	4018323	4019681	GBAA_RS21400
NC_007530	4019708	4020568	GBAA_RS21405
NC_007530	4020592	4020984	GBAA_RS21410
NC_007530	4021331	4021723	GBAA_RS21415
NC_007530	4023115	4023609	GBAA_RS21425
NC_007530	4024080	4024268	GBAA_RS21430
NC_007530	4024367	4025038	GBAA_RS21435
NC_007530	4025054	4025716	GBAA_RS21440
NC_007530	4027534	4027917	GBAA_RS21455
NC_007530	4027941	4028144	GBAA_RS21460
NC_007530	4028668	4029594	GBAA_RS21470
NC_007530	4029623	4029904	GBAA_RS21475
NC_007530	4030093	4030671	GBAA_RS21480
NC_007530	4030990	4031547	GBAA_RS21490
NC_007530	4031569	4032630	GBAA_RS21495
NC_007530	4032635	4033075	GBAA_RS21500
NC_007530	4033128	4033616	GBAA_RS21505
NC_007530	4033861	4034781	GBAA_RS21510
NC_007530	4034861	4035262	GBAA_RS21515
NC_007530	4035259	4035921	GBAA_RS21520
NC_007530	4035975	4036403	GBAA_RS21525
NC_007530	4036548	4037624	GBAA_RS21530
NC_007530	4037845	4038693	GBAA_RS21535
NC_007530	4038722	4039558	GBAA_RS21540
NC_007530	4039729	4040112	GBAA_RS21545
NC_007530	4040362	4041339	GBAA_RS21550
NC_007530	4041436	4042017	GBAA_RS21555
NC_007530	4042089	4042421	GBAA_RS21560
NC_007530	4042423	4042737	GBAA_RS21565
NC_007530	4042753	4043010	GBAA_RS21570
NC_007530	4043027	4043215	GBAA_RS21575
NC_007530	4043464	4044060	GBAA_RS21585
NC_007530	4044071	4044694	GBAA_RS21590
NC_007530	4044727	4045359	GBAA_RS21595
NC_007530	4046022	4046894	GBAA_RS21605
NC_007530	4048147	4049622	GBAA_RS21625
NC_007530	4049619	4050962	GBAA_RS21630
NC_007530	4050983	4052083	GBAA_RS21635
NC_007530	4052475	4054157	GBAA_RS21640
NC_007530	4055203	4055430	GBAA_RS21655
NC_007530	4055750	4056382	GBAA_RS21660
NC_007530	4056450	4056650	GBAA_RS21665
NC_007530	4056689	4057186	GBAA_RS21670
NC_007530	4057307	4057957	GBAA_RS21675
NC_007530	4059235	4059690	GBAA_RS21695
NC_007530	4059687	4059986	GBAA_RS21700
NC_007530	4062271	4062966	GBAA_RS21715
NC_007530	4063092	4063334	GBAA_RS21720
NC_007530	4065011	4065418	GBAA_RS21730
NC_007530	4065506	4065721	GBAA_RS21735
NC_007530	4066890	4067264	GBAA_RS21750
NC_007530	4067359	4067619	GBAA_RS21755
NC_007530	4067715	4068773	GBAA_RS21760
NC_007530	4072195	4074027	GBAA_RS21770
NC_007530	4074614	4075726	GBAA_RS21780
NC_007530	4075723	4076886	GBAA_RS21785
NC_007530	4077958	4078248	GBAA_RS21800
NC_007530	4078393	4079505	GBAA_RS21805
NC_007530	4079515	4080141	GBAA_RS21810
NC_007530	4080312	4080485	GBAA_RS21815
NC_007530	4080565	4081548	GBAA_RS21820
NC_007530	4081568	4081768	GBAA_RS21825
NC_007530	4081872	4082450	GBAA_RS21830
NC_007530	4082555	4082704	GBAA_RS21835
NC_007530	4082774	4085128	GBAA_RS21840
NC_007530	4085504	4086160	GBAA_RS21845
NC_007530	4086316	4087131	GBAA_RS21850
NC_007530	4087160	4088026	GBAA_RS21855
NC_007530	4089006	4089923	GBAA_RS21865
NC_007530	4090255	4092375	GBAA_RS21870
NC_007530	4093878	4094489	GBAA_RS21880
NC_007530	4095027	4095785	GBAA_RS21890
NC_007530	4095857	4096222	GBAA_RS21895
NC_007530	4096387	4097490	GBAA_RS21900
NC_007530	4097571	4097984	GBAA_RS21905
NC_007530	4097998	4098831	GBAA_RS21910
NC_007530	4099843	4100721	GBAA_RS21920
NC_007530	4100871	4101125	GBAA_RS21925
NC_007530	4101144	4102040	GBAA_RS21930
NC_007530	4112176	4112988	GBAA_RS21985
NC_007530	4113018	4113653	GBAA_RS21990
NC_007530	4113758	4114504	GBAA_RS21995
NC_007530	4114538	4114681	GBAA_RS22000
NC_007530	4114858	4115763	GBAA_RS22005
NC_007530	4116254	4116607	GBAA_RS22015
NC_007530	4116604	4117074	GBAA_RS22020
NC_007530	4117071	4119215	GBAA_RS22025
NC_007530	4119409	4120368	GBAA_RS22030
NC_007530	4120372	4121571	GBAA_RS22035
NC_007530	4121748	4122041	GBAA_RS22045
NC_007530	4122150	4122593	GBAA_RS22050
NC_007530	4122609	4122782	GBAA_RS22055
NC_007530	4123113	4124465	GBAA_RS22060
NC_007530	4124472	4125221	GBAA_RS22065
NC_007530	4125367	4126305	GBAA_RS22070
NC_007530	4126334	4127449	GBAA_RS22075
NC_007530	4127654	4129489	GBAA_RS22080
NC_007530	4129516	4130082	GBAA_RS22085
NC_007530	4130197	4131213	GBAA_RS22090
NC_007530	4131347	4132486	GBAA_RS22095
NC_007530	4132539	4132913	GBAA_RS22100
NC_007530	4133045	4134868	GBAA_RS22105
NC_007530	4135079	4135441	GBAA_RS22110
NC_007530	4135441	4136547	GBAA_RS22115
NC_007530	4136729	4136986	GBAA_RS22120
NC_007530	4137069	4138079	GBAA_RS22125
NC_007530	4138426	4138560	GBAA_RS22130
NC_007530	4138587	4140905	GBAA_RS22135
NC_007530	4140920	4141477	GBAA_RS22140
NC_007530	4141540	4142139	GBAA_RS22145
NC_007530	4142217	4143044	GBAA_RS22150
NC_007530	4143216	4143965	GBAA_RS22155
NC_007530	4144874	4145443	GBAA_RS22170
NC_007530	4146722	4147828	GBAA_RS22185
NC_007530	4147832	4148344	GBAA_RS22190
NC_007530	4148592	4148735	GBAA_RS22195
NC_007530	4148882	4149670	GBAA_RS22200
NC_007530	4149962	4150675	GBAA_RS22205
NC_007530	4151794	4153287	GBAA_RS22215
NC_007530	4153358	4153507	GBAA_RS22220
NC_007530	4153652	4154275	GBAA_RS22225
NC_007530	4154629	4155279	GBAA_RS22230
NC_007530	4155333	4155800	GBAA_RS22235
NC_007530	4155855	4157240	GBAA_RS22240
NC_007530	4157502	4158335	GBAA_RS22245
NC_007530	4158351	4159235	GBAA_RS22250
NC_007530	4160042	4160578	GBAA_RS22260
NC_007530	4160597	4161199	GBAA_RS22265
NC_007530	4161370	4161708	GBAA_RS22270
NC_007530	4161779	4161901	GBAA_RS22275
NC_007530	4161949	4163181	GBAA_RS22280
NC_007530	4163410	4166163	GBAA_RS22285
NC_007530	4166901	4168655	GBAA_RS22290
NC_007530	4169846	4170250	GBAA_RS22310
NC_007530	4170406	4170951	GBAA_RS22315
NC_007530	4170984	4171361	GBAA_RS22320
NC_007530	4171473	4171931	GBAA_RS22325
NC_007530	4171988	4172494	GBAA_RS22330
NC_007530	4173970	4174998	GBAA_RS22345
NC_007530	4175004	4175951	GBAA_RS22350
NC_007530	4176108	4176335	GBAA_RS22355
NC_007530	4176462	4179065	GBAA_RS22360
NC_007530	4180462	4181385	GBAA_RS22370
NC_007530	4181468	4182163	GBAA_RS22375
NC_007530	4182178	4182816	GBAA_RS22380
NC_007530	4182953	4183168	GBAA_RS22385
NC_007530	4183204	4183851	GBAA_RS22390
NC_007530	4185815	4186291	GBAA_RS22400
NC_007530	4186570	4187208	GBAA_RS22405
NC_007530	4187226	4188506	GBAA_RS22410
NC_007530	4188525	4189454	GBAA_RS22415
NC_007530	4189462	4190103	GBAA_RS22420
NC_007530	4192302	4192568	GBAA_RS22440
NC_007530	4192645	4195287	GBAA_RS22445
NC_007530	4196151	4197218	GBAA_RS22455
NC_007530	4197395	4197607	GBAA_RS22460
NC_007530	4197643	4197771	GBAA_RS22465
NC_007530	4197790	4197978	GBAA_RS22470
NC_007530	4198106	4200442	GBAA_RS22475
NC_007530	4200538	4201197	GBAA_RS22480
NC_007530	4201308	4202423	GBAA_RS22485
NC_007530	4209495	4210766	GBAA_RS22520
NC_007530	4211483	4211923	GBAA_RS22530
NC_007530	4211941	4214124	GBAA_RS22535
NC_007530	4214895	4217234	GBAA_RS22545
NC_007530	4217336	4218229	GBAA_RS22550
NC_007530	4218383	4220647	GBAA_RS22555
NC_007530	4220918	4221202	GBAA_RS22560
NC_007530	4221377	4222936	GBAA_RS22565
NC_007530	4222966	4223613	GBAA_RS22570
NC_007530	4223716	4224099	GBAA_RS22575
NC_007530	4224136	4224396	GBAA_RS22580
NC_007530	4226648	4226848	GBAA_RS22595
NC_007530	4226845	4227846	GBAA_RS22600
NC_007530	4227852	4228469	GBAA_RS22605
NC_007530	4228658	4229602	GBAA_RS22610
NC_007530	4229615	4230145	GBAA_RS22615
NC_007530	4230266	4230532	GBAA_RS22620
NC_007530	4230535	4231194	GBAA_RS22625
NC_007530	4231261	4231581	GBAA_RS22630
NC_007530	4232028	4232462	GBAA_RS22635
NC_007530	4232496	4233140	GBAA_RS22640
NC_007530	4235457	4236563	GBAA_RS22650
NC_007530	4236594	4237427	GBAA_RS22655
NC_007530	4237447	4238976	GBAA_RS22660
NC_007530	4239128	4240267	GBAA_RS22665
NC_007530	4240270	4240812	GBAA_RS22670
NC_007530	4240894	4241541	GBAA_RS22675
NC_007530	4241623	4242474	GBAA_RS22680
NC_007530	4242571	4244487	GBAA_RS22685
NC_007530	4248378	4249085	GBAA_RS22710
NC_007530	4249225	4250511	GBAA_RS22715
NC_007530	4250511	4251059	GBAA_RS22720
NC_007530	4251123	4251413	GBAA_RS22725
NC_007530	4251417	4251761	GBAA_RS22730
NC_007530	4251773	4252081	GBAA_RS22735
NC_007530	4253706	4254566	GBAA_RS22745
NC_007530	4255439	4256236	GBAA_RS22755
NC_007530	4256239	4256925	GBAA_RS22760
NC_007530	4256961	4257506	GBAA_RS22765
NC_007530	4257521	4258372	GBAA_RS22770
NC_007530	4258414	4259433	GBAA_RS22775
NC_007530	4259592	4260269	GBAA_RS22780
NC_007530	4260316	4260891	GBAA_RS22785
NC_007530	4261112	4262074	GBAA_RS22790
NC_007530	4262240	4263541	GBAA_RS22795
NC_007530	4263635	4266280	GBAA_RS22800
NC_007530	4266676	4267701	GBAA_RS22805
NC_007530	4267764	4268777	GBAA_RS22810
NC_007530	4268857	4270146	GBAA_RS22815
NC_007530	4270146	4271135	GBAA_RS22820
NC_007530	4271156	4271908	GBAA_RS22825
NC_007530	4271910	4272839	GBAA_RS22830
NC_007530	4272855	4273688	GBAA_RS22835
NC_007530	4273706	4275040	GBAA_RS22840
NC_007530	4275456	4275908	GBAA_RS22845
NC_007530	4275911	4276327	GBAA_RS22850
NC_007530	4276360	4276956	GBAA_RS22855
NC_007530	4276953	4279283	GBAA_RS22860
NC_007530	4279467	4281137	GBAA_RS22865
NC_007530	4281244	4282503	GBAA_RS22870
NC_007530	4282768	4284045	GBAA_RS22875
NC_007530	4284356	4285354	GBAA_RS22880
NC_007530	4285552	4285800	GBAA_RS22885
NC_007530	4286320	4286934	GBAA_RS22895
NC_007530	4287020	4287220	GBAA_RS22900
NC_007530	4289026	4289763	GBAA_RS22925
NC_007530	4289892	4290941	GBAA_RS22930
NC_007530	4291072	4291881	GBAA_RS22935
NC_007530	4292092	4293417	GBAA_RS22940
NC_007530	4293778	4294461	GBAA_RS22945
NC_007530	4294511	4295149	GBAA_RS22950
NC_007530	4295310	4295972	GBAA_RS22955
NC_007530	4296127	4296414	GBAA_RS22960
NC_007530	4296588	4296812	GBAA_RS22965
NC_007530	4296978	4298273	GBAA_RS22970
NC_007530	4298313	4299212	GBAA_RS22975
NC_007530	4299306	4300550	GBAA_RS22980
NC_007530	4300564	4301814	GBAA_RS22985
NC_007530	4301924	4303489	GBAA_RS22990
NC_007530	4303759	4304658	GBAA_RS22995
NC_007530	4304674	4305594	GBAA_RS23000
NC_007530	4305609	4306625	GBAA_RS23005
NC_007530	4306627	4307613	GBAA_RS23010
NC_007530	4308452	4309147	GBAA_RS23020
